seed_a,seed_b,feature_a,best_cosine,source
43,45,843,0.31142786145210266,observed
43,45,844,0.19311241805553436,observed
43,45,845,0.20825517177581787,observed
43,45,846,0.19008323550224304,observed
43,45,847,0.20830565690994263,observed
43,45,848,0.22647124528884888,observed
43,45,849,0.21761804819107056,observed
43,45,850,0.17786483466625214,observed
43,45,851,0.241952583193779,observed
43,45,852,0.2306666374206543,observed
43,45,853,0.1936258226633072,observed
43,45,854,0.1961524784564972,observed
43,45,855,0.21683651208877563,observed
43,45,856,0.19092866778373718,observed
43,45,857,0.17949435114860535,observed
43,45,858,0.23022964596748352,observed
43,45,859,0.18326395750045776,observed
43,45,860,0.27340173721313477,observed
43,45,861,0.22189994156360626,observed
43,45,862,0.25159093737602234,observed
43,45,863,0.23069283366203308,observed
43,45,864,0.20169208943843842,observed
43,45,865,0.20013029873371124,observed
43,45,866,0.20490412414073944,observed
43,45,867,0.21953824162483215,observed
43,45,868,0.19027994573116302,observed
43,45,869,0.20642578601837158,observed
43,45,870,0.25263750553131104,observed
43,45,871,0.200578972697258,observed
43,45,872,0.2112797349691391,observed
43,45,873,0.208914652466774,observed
43,45,874,0.19541527330875397,observed
43,45,875,0.2067078948020935,observed
43,45,876,0.19485032558441162,observed
43,45,877,0.2207799106836319,observed
43,45,878,0.7125822305679321,observed
43,45,879,0.22633087635040283,observed
43,45,880,0.2214639037847519,observed
43,45,881,0.21400994062423706,observed
43,45,882,0.26916009187698364,observed
43,45,883,0.18245543539524078,observed
43,45,884,0.21446049213409424,observed
43,45,885,0.2128828465938568,observed
43,45,886,0.19935649633407593,observed
43,45,887,0.2194661945104599,observed
43,45,888,0.208639457821846,observed
43,45,889,0.2162310779094696,observed
43,45,890,0.22182832658290863,observed
43,45,891,0.21090665459632874,observed
43,45,892,0.20704281330108643,observed
43,45,893,0.20020486414432526,observed
43,45,894,0.2195298969745636,observed
43,45,895,0.20608453452587128,observed
43,45,896,0.24923735857009888,observed
43,45,897,0.2108684778213501,observed
43,45,898,0.21285763382911682,observed
43,45,899,0.23283705115318298,observed
43,45,900,0.22006060183048248,observed
43,45,901,0.2338367998600006,observed
43,45,902,0.23347146809101105,observed
43,45,903,0.20391100645065308,observed
43,45,904,0.22321030497550964,observed
43,45,905,0.20008747279644012,observed
43,45,906,0.23287256062030792,observed
43,45,907,0.3209307789802551,observed
43,45,908,0.22289325296878815,observed
43,45,909,0.22350947558879852,observed
43,45,910,0.20774142444133759,observed
43,45,911,0.24349433183670044,observed
43,45,912,0.21370746195316315,observed
43,45,913,0.20393966138362885,observed
43,45,914,0.25132474303245544,observed
43,45,915,0.19532611966133118,observed
43,45,916,0.18550054728984833,observed
43,45,917,0.19734245538711548,observed
43,45,918,0.18187285959720612,observed
43,45,919,0.2186541110277176,observed
43,45,920,0.20728670060634613,observed
43,45,921,0.28339624404907227,observed
43,45,922,0.20034877955913544,observed
43,45,923,0.2215457558631897,observed
43,45,924,0.20469482243061066,observed
43,45,925,0.2203390896320343,observed
43,45,926,0.26433008909225464,observed
43,45,927,0.21660272777080536,observed
43,45,928,0.2254415601491928,observed
43,45,929,0.2202785462141037,observed
43,45,930,0.22145676612854004,observed
43,45,931,0.37097102403640747,observed
43,45,932,0.23922255635261536,observed
43,45,933,0.3446727991104126,observed
43,45,934,0.2029268741607666,observed
43,45,935,0.21141059696674347,observed
43,45,936,0.2256375402212143,observed
43,45,937,0.21094387769699097,observed
43,45,938,0.2966395914554596,observed
43,45,939,0.23040896654129028,observed
43,45,940,0.21951128542423248,observed
43,45,941,0.29757723212242126,observed
43,45,942,0.17533309757709503,observed
43,45,943,0.23785221576690674,observed
43,45,944,0.212879940867424,observed
43,45,945,0.20824885368347168,observed
43,45,946,0.308621883392334,observed
43,45,947,0.20945052802562714,observed
43,45,948,0.21813718974590302,observed
43,45,949,0.19492551684379578,observed
43,45,950,0.36580753326416016,observed
43,45,951,0.22712375223636627,observed
43,45,952,0.20130519568920135,observed
43,45,953,0.2131519317626953,observed
43,45,954,0.22247914969921112,observed
43,45,955,0.20962569117546082,observed
43,45,956,0.626289963722229,observed
43,45,957,0.186824768781662,observed
43,45,958,0.19685180485248566,observed
43,45,959,0.2721874415874481,observed
43,45,960,0.22196592390537262,observed
43,45,961,0.23906971514225006,observed
43,45,962,0.23423060774803162,observed
43,45,963,0.6030133366584778,observed
43,45,964,0.191752627491951,observed
43,45,965,0.2070167362689972,observed
43,45,966,0.20790228247642517,observed
43,45,967,0.21139228343963623,observed
43,45,968,0.22339540719985962,observed
43,45,969,0.19413073360919952,observed
43,45,970,0.21839068830013275,observed
43,45,971,0.7405974268913269,observed
43,45,972,0.20517581701278687,observed
43,45,973,0.18808186054229736,observed
43,45,974,0.20550592243671417,observed
43,45,975,0.22587475180625916,observed
43,45,976,0.19297157227993011,observed
43,45,977,0.21589095890522003,observed
43,45,978,0.18819043040275574,observed
43,45,979,0.19887976348400116,observed
43,45,980,0.21963585913181305,observed
43,45,981,0.22817353904247284,observed
43,45,982,0.23501940071582794,observed
43,45,983,0.20996446907520294,observed
43,45,984,0.20043422281742096,observed
43,45,985,0.2526019215583801,observed
43,45,986,0.2318151444196701,observed
43,45,987,0.16971758008003235,observed
43,45,988,0.19219854474067688,observed
43,45,989,0.21015214920043945,observed
43,45,990,0.22985276579856873,observed
43,45,991,0.2554900646209717,observed
43,45,992,0.19754141569137573,observed
43,45,993,0.39272168278694153,observed
43,45,994,0.2221798151731491,observed
43,45,995,0.2013816088438034,observed
43,45,996,0.2123136818408966,observed
43,45,997,0.20529578626155853,observed
43,45,998,0.2627447545528412,observed
43,45,999,0.2162182331085205,observed
43,45,1000,0.21577447652816772,observed
43,45,1001,0.2328345626592636,observed
43,45,1002,0.23109136521816254,observed
43,45,1003,0.8295641541481018,observed
43,45,1004,0.26488611102104187,observed
43,45,1005,0.18850143253803253,observed
43,45,1006,0.21917787194252014,observed
43,45,1007,0.22725310921669006,observed
43,45,1008,0.23137903213500977,observed
43,45,1009,0.21208611130714417,observed
43,45,1010,0.24657635390758514,observed
43,45,1011,0.17817175388336182,observed
43,45,1012,0.1909484714269638,observed
43,45,1013,0.21127000451087952,observed
43,45,1014,0.18790221214294434,observed
43,45,1015,0.2006843388080597,observed
43,45,1016,0.18540702760219574,observed
43,45,1017,0.1767309606075287,observed
43,45,1018,0.19844643771648407,observed
43,45,1019,0.18668535351753235,observed
43,45,1020,0.24207574129104614,observed
43,45,1021,0.18530236184597015,observed
43,45,1022,0.2100009024143219,observed
43,45,1023,0.20543256402015686,observed
43,46,0,0.18190233409404755,observed
43,46,1,0.256629079580307,observed
43,46,2,0.20428788661956787,observed
43,46,3,0.17063339054584503,observed
43,46,4,0.1864321380853653,observed
43,46,5,0.2008720487356186,observed
43,46,6,0.19193284213542938,observed
43,46,7,0.18916769325733185,observed
43,46,8,0.19687029719352722,observed
43,46,9,0.25999176502227783,observed
43,46,10,0.2133670151233673,observed
43,46,11,0.21530956029891968,observed
43,46,12,0.20292700827121735,observed
43,46,13,0.2092648595571518,observed
43,46,14,0.18857049942016602,observed
43,46,15,0.22201137244701385,observed
43,46,16,0.2036336064338684,observed
43,46,17,0.2434229552745819,observed
43,46,18,0.20126855373382568,observed
43,46,19,0.30779334902763367,observed
43,46,20,0.2116689532995224,observed
43,46,21,0.2630150616168976,observed
43,46,22,0.3760407269001007,observed
43,46,23,0.22145414352416992,observed
43,46,24,0.20779763162136078,observed
43,46,25,0.20284315943717957,observed
43,46,26,0.20348049700260162,observed
43,46,27,0.21185345947742462,observed
43,46,28,0.21088793873786926,observed
43,46,29,0.2091427594423294,observed
43,46,30,0.3633512258529663,observed
43,46,31,0.249980628490448,observed
43,46,32,0.31495171785354614,observed
43,46,33,0.2335193157196045,observed
43,46,34,0.2953527271747589,observed
43,46,35,0.18103861808776855,observed
43,46,36,0.24287880957126617,observed
43,46,37,0.21662351489067078,observed
43,46,38,0.199078768491745,observed
43,46,39,0.22388967871665955,observed
43,46,40,0.24730317294597626,observed
43,46,41,0.22032397985458374,observed
43,46,42,0.1804906725883484,observed
43,46,43,0.21847139298915863,observed
43,46,44,0.2255602478981018,observed
43,46,45,0.20251546800136566,observed
43,46,46,0.22055567800998688,observed
43,46,47,0.2315290868282318,observed
43,46,48,0.21434147655963898,observed
43,46,49,0.2314203977584839,observed
43,46,50,0.2005227953195572,observed
43,46,51,0.2157396525144577,observed
43,46,52,0.21046185493469238,observed
43,46,53,0.1960432380437851,observed
43,46,54,0.21952135860919952,observed
43,46,55,0.20101189613342285,observed
43,46,56,0.18070945143699646,observed
43,46,57,0.48207515478134155,observed
43,46,58,0.2629740834236145,observed
43,46,59,0.2174949198961258,observed
43,46,60,0.20676986873149872,observed
43,46,61,0.24699299037456512,observed
43,46,62,0.213082417845726,observed
43,46,63,0.22037625312805176,observed
43,46,64,0.2077501267194748,observed
43,46,65,0.2028379589319229,observed
43,46,66,0.20587554574012756,observed
43,46,67,0.25723934173583984,observed
43,46,68,0.3312970995903015,observed
43,46,69,0.23222744464874268,observed
43,46,70,0.20471930503845215,observed
43,46,71,0.20294848084449768,observed
43,46,72,0.237265944480896,observed
43,46,73,0.19630174338817596,observed
43,46,74,0.229012593626976,observed
43,46,75,0.21099719405174255,observed
43,46,76,0.21145880222320557,observed
43,46,77,0.20915813744068146,observed
43,46,78,0.2031390517950058,observed
43,46,79,0.2011486440896988,observed
43,46,80,0.21960298717021942,observed
43,46,81,0.2638981342315674,observed
43,46,82,0.20693260431289673,observed
43,46,83,0.261962890625,observed
43,46,84,0.23669911921024323,observed
43,46,85,0.20636318624019623,observed
43,46,86,0.2630760669708252,observed
43,46,87,0.48988819122314453,observed
43,46,88,0.23075072467327118,observed
43,46,89,0.22941093146800995,observed
43,46,90,0.23168881237506866,observed
43,46,91,0.23349428176879883,observed
43,46,92,0.22432686388492584,observed
43,46,93,0.6336145401000977,observed
43,46,94,0.22640939056873322,observed
43,46,95,0.5410844683647156,observed
43,46,96,0.18830832839012146,observed
43,46,97,0.19687475264072418,observed
43,46,98,0.18723392486572266,observed
43,46,99,0.21012750267982483,observed
43,46,100,0.18218980729579926,observed
43,46,101,0.2172030210494995,observed
43,46,102,0.23032715916633606,observed
43,46,103,0.20612050592899323,observed
43,46,104,0.20911675691604614,observed
43,46,105,0.1897328794002533,observed
43,46,106,0.1857885867357254,observed
43,46,107,0.31356489658355713,observed
43,46,108,0.19532935321331024,observed
43,46,109,0.2753889858722687,observed
43,46,110,0.20089751482009888,observed
43,46,111,0.23183663189411163,observed
43,46,112,0.20768342912197113,observed
43,46,113,0.19484159350395203,observed
43,46,114,0.19370782375335693,observed
43,46,115,0.2329031229019165,observed
43,46,116,0.22296242415905,observed
43,46,117,0.2746050953865051,observed
43,46,118,0.1814761608839035,observed
43,46,119,0.2523263394832611,observed
43,46,120,0.19853827357292175,observed
43,46,121,0.2596137225627899,observed
43,46,122,0.21718646585941315,observed
43,46,123,0.2072424739599228,observed
43,46,124,0.2590007483959198,observed
43,46,125,0.23346470296382904,observed
43,46,126,0.20398272573947906,observed
43,46,127,0.24316152930259705,observed
43,46,128,0.22045904397964478,observed
43,46,129,0.2997717261314392,observed
43,46,130,0.2253791093826294,observed
43,46,131,0.1931324303150177,observed
43,46,132,0.2162880301475525,observed
43,46,133,0.20038212835788727,observed
43,46,134,0.24033673107624054,observed
43,46,135,0.1952831745147705,observed
43,46,136,0.22526533901691437,observed
43,46,137,0.2071123570203781,observed
43,46,138,0.21205845475196838,observed
43,46,139,0.23562660813331604,observed
43,46,140,0.26506927609443665,observed
43,46,141,0.26175984740257263,observed
43,46,142,0.22867554426193237,observed
43,46,143,0.2170163094997406,observed
43,46,144,0.211964949965477,observed
43,46,145,0.16211725771427155,observed
43,46,146,0.22633741796016693,observed
43,46,147,0.1844954937696457,observed
43,46,148,0.19145901501178741,observed
43,46,149,0.19686467945575714,observed
43,46,150,0.20251168310642242,observed
43,46,151,0.24880528450012207,observed
43,46,152,0.2170293778181076,observed
43,46,153,0.19904682040214539,observed
43,46,154,0.22393883764743805,observed
43,46,155,0.20929668843746185,observed
43,46,156,0.2775109112262726,observed
43,46,157,0.2638756036758423,observed
43,46,158,0.22677800059318542,observed
43,46,159,0.21605369448661804,observed
43,46,160,0.18280161917209625,observed
43,46,161,0.243079274892807,observed
43,46,162,0.18266019225120544,observed
43,46,163,0.2166242152452469,observed
43,46,164,0.20801739394664764,observed
43,46,165,0.2373153567314148,observed
43,46,166,0.25149112939834595,observed
43,46,167,0.20256945490837097,observed
43,46,168,0.19440218806266785,observed
43,46,169,0.2477315068244934,observed
43,46,170,0.9060367345809937,observed
43,46,171,0.20094436407089233,observed
43,46,172,0.19569019973278046,observed
43,46,173,0.20192734897136688,observed
43,46,174,0.28423839807510376,observed
43,46,175,0.20085573196411133,observed
43,46,176,0.19366678595542908,observed
43,46,177,0.22220318019390106,observed
43,46,178,0.36295071244239807,observed
43,46,179,0.4369247853755951,observed
43,46,180,0.2314443737268448,observed
43,46,181,0.21134501695632935,observed
43,46,182,0.24633516371250153,observed
43,46,183,0.20311227440834045,observed
43,46,184,0.2740418016910553,observed
43,46,185,0.23971858620643616,observed
43,46,186,0.20336049795150757,observed
43,46,187,0.24326080083847046,observed
43,46,188,0.18732433021068573,observed
43,46,189,0.23504915833473206,observed
43,46,190,0.2223089039325714,observed
43,46,191,0.6048324704170227,observed
43,46,192,0.1910971999168396,observed
43,46,193,0.2573833465576172,observed
43,46,194,0.22986102104187012,observed
43,46,195,0.21032948791980743,observed
43,46,196,0.24285008013248444,observed
43,46,197,0.18512651324272156,observed
43,46,198,0.4123246967792511,observed
43,46,199,0.22349320352077484,observed
43,46,200,0.18840374052524567,observed
43,46,201,0.2024587094783783,observed
43,46,202,0.1978568136692047,observed
43,46,203,0.2017890065908432,observed
43,46,204,0.25211265683174133,observed
43,46,205,0.2117219716310501,observed
43,46,206,0.21431070566177368,observed
43,46,207,0.19460973143577576,observed
43,46,208,0.22307205200195312,observed
43,46,209,0.22438785433769226,observed
43,46,210,0.18501593172550201,observed
43,46,211,0.2106267660856247,observed
43,46,212,0.246246799826622,observed
43,46,213,0.2629535496234894,observed
43,46,214,0.20899222791194916,observed
43,46,215,0.19233134388923645,observed
43,46,216,0.18243177235126495,observed
43,46,217,0.2416522204875946,observed
43,46,218,0.20669610798358917,observed
43,46,219,0.21115536987781525,observed
43,46,220,0.18323063850402832,observed
43,46,221,0.20135155320167542,observed
43,46,222,0.238507941365242,observed
43,46,223,0.4988740384578705,observed
43,46,224,0.3006564974784851,observed
43,46,225,0.19655857980251312,observed
43,46,226,0.220210999250412,observed
43,46,227,0.1971908062696457,observed
43,46,228,0.23789925873279572,observed
43,46,229,0.23894549906253815,observed
43,46,230,0.1702079474925995,observed
43,46,231,0.21972636878490448,observed
43,46,232,0.2536509335041046,observed
43,46,233,0.22405849397182465,observed
43,46,234,0.21308180689811707,observed
43,46,235,0.23460976779460907,observed
43,46,236,0.2106659710407257,observed
43,46,237,0.24116051197052002,observed
43,46,238,0.2258879840373993,observed
43,46,239,0.18953269720077515,observed
43,46,240,0.2242339849472046,observed
43,46,241,0.3284149765968323,observed
43,46,242,0.22502906620502472,observed
43,46,243,0.19977061450481415,observed
43,46,244,0.20435360074043274,observed
43,46,245,0.1952892243862152,observed
43,46,246,0.1885068416595459,observed
43,46,247,0.17295806109905243,observed
43,46,248,0.1891789734363556,observed
43,46,249,0.2518434226512909,observed
43,46,250,0.21382485330104828,observed
43,46,251,0.2007855623960495,observed
43,46,252,0.23695145547389984,observed
43,46,253,0.2056945562362671,observed
43,46,254,0.20196765661239624,observed
43,46,255,0.21920925378799438,observed
43,46,256,0.2293345034122467,observed
43,46,257,0.569584846496582,observed
43,46,258,0.2276165783405304,observed
43,46,259,0.271516352891922,observed
43,46,260,0.1956760287284851,observed
43,46,261,0.228144109249115,observed
43,46,262,0.20706939697265625,observed
43,46,263,0.27327293157577515,observed
43,46,264,0.21466080844402313,observed
43,46,265,0.1887744665145874,observed
43,46,266,0.21539250016212463,observed
43,46,267,0.25899603962898254,observed
43,46,268,0.1994970738887787,observed
43,46,269,0.19037258625030518,observed
43,46,270,0.21544383466243744,observed
43,46,271,0.20132771134376526,observed
43,46,272,0.3629705011844635,observed
43,46,273,0.24644480645656586,observed
43,46,274,0.2571466267108917,observed
43,46,275,0.22326533496379852,observed
43,46,276,0.218793123960495,observed
43,46,277,0.6363542675971985,observed
43,46,278,0.25677669048309326,observed
43,46,279,0.20300930738449097,observed
43,46,280,0.2354411631822586,observed
43,46,281,0.21425499022006989,observed
43,46,282,0.2947280704975128,observed
43,46,283,0.22237221896648407,observed
43,46,284,0.20109237730503082,observed
43,46,285,0.22325082123279572,observed
43,46,286,0.21008352935314178,observed
43,46,287,0.24841827154159546,observed
43,46,288,0.2671460807323456,observed
43,46,289,0.19213244318962097,observed
43,46,290,0.21003910899162292,observed
43,46,291,0.21744422614574432,observed
43,46,292,0.2813974618911743,observed
43,46,293,0.19050733745098114,observed
43,46,294,0.18108487129211426,observed
43,46,295,0.2958075702190399,observed
43,46,296,0.2380780279636383,observed
43,46,297,0.18780168890953064,observed
43,46,298,0.19248108565807343,observed
43,46,299,0.22755515575408936,observed
43,46,300,0.2026367038488388,observed
43,46,301,0.196682870388031,observed
43,46,302,0.218307763338089,observed
43,46,303,0.20083007216453552,observed
43,46,304,0.22344717383384705,observed
43,46,305,0.1998017579317093,observed
43,46,306,0.2540310025215149,observed
43,46,307,0.2371017187833786,observed
43,46,308,0.19647115468978882,observed
43,46,309,0.20673109591007233,observed
43,46,310,0.24383287131786346,observed
43,46,311,0.32265394926071167,observed
43,46,312,0.19698584079742432,observed
43,46,313,0.21211211383342743,observed
43,46,314,0.20074748992919922,observed
43,46,315,0.18231120705604553,observed
43,46,316,0.2305242270231247,observed
43,46,317,0.2519797682762146,observed
43,46,318,0.20212209224700928,observed
43,46,319,0.2347898632287979,observed
43,46,320,0.21698415279388428,observed
43,46,321,0.2192741483449936,observed
43,46,322,0.21551895141601562,observed
43,46,323,0.2035800665616989,observed
43,46,324,0.20292572677135468,observed
43,46,325,0.22411535680294037,observed
43,46,326,0.2631576359272003,observed
43,46,327,0.22102674841880798,observed
43,46,328,0.20055054128170013,observed
43,46,329,0.2760111689567566,observed
43,46,330,0.24929125607013702,observed
43,46,331,0.3176724910736084,observed
43,46,332,0.18130488693714142,observed
43,46,333,0.2310500293970108,observed
43,46,334,0.201384499669075,observed
43,46,335,0.3148496747016907,observed
43,46,336,0.2275378257036209,observed
43,46,337,0.2839526832103729,observed
43,46,338,0.22330297529697418,observed
43,46,339,0.20934049785137177,observed
43,46,340,0.20492927730083466,observed
43,46,341,0.22371132671833038,observed
43,46,342,0.19400593638420105,observed
43,46,343,0.2319851666688919,observed
43,46,344,0.2098180651664734,observed
43,46,345,0.20953764021396637,observed
43,46,346,0.2345312535762787,observed
43,46,347,0.24452081322669983,observed
43,46,348,0.2251361757516861,observed
43,46,349,0.229285329580307,observed
43,46,350,0.20013679563999176,observed
43,46,351,0.20907166600227356,observed
43,46,352,0.21264272928237915,observed
43,46,353,0.19294396042823792,observed
43,46,354,0.20312781631946564,observed
43,46,355,0.19523301720619202,observed
43,46,356,0.2151971459388733,observed
43,46,357,0.18311159312725067,observed
43,46,358,0.1868264079093933,observed
43,46,359,0.22796380519866943,observed
43,46,360,0.23336327075958252,observed
43,46,361,0.23299889266490936,observed
43,46,362,0.2035953402519226,observed
43,46,363,0.3057657480239868,observed
43,46,364,0.20385070145130157,observed
43,46,365,0.1899404525756836,observed
43,46,366,0.4305611848831177,observed
43,46,367,0.2166072577238083,observed
43,46,368,0.19076094031333923,observed
43,46,369,0.19319529831409454,observed
43,46,370,0.21238559484481812,observed
43,46,371,0.18279939889907837,observed
43,46,372,0.24481533467769623,observed
43,46,373,0.22152717411518097,observed
43,46,374,0.19251105189323425,observed
43,46,375,0.20849642157554626,observed
43,46,376,0.19782017171382904,observed
43,46,377,0.22743135690689087,observed
43,46,378,0.2097325474023819,observed
43,46,379,0.6838181018829346,observed
43,46,380,0.19861088693141937,observed
43,46,381,0.20947425067424774,observed
43,46,382,0.21824441850185394,observed
43,46,383,0.21499285101890564,observed
43,46,384,0.19486413896083832,observed
43,46,385,0.22104641795158386,observed
43,46,386,0.20978420972824097,observed
43,46,387,0.2730744183063507,observed
43,46,388,0.23545418679714203,observed
43,46,389,0.23210366070270538,observed
43,46,390,0.38190698623657227,observed
43,46,391,0.20452839136123657,observed
43,46,392,0.21210050582885742,observed
43,46,393,0.24982351064682007,observed
43,46,394,0.21545296907424927,observed
43,46,395,0.23227639496326447,observed
43,46,396,0.18156728148460388,observed
43,46,397,0.23647941648960114,observed
43,46,398,0.21063917875289917,observed
43,46,399,0.2586232125759125,observed
43,46,400,0.24539506435394287,observed
43,46,401,0.21743308007717133,observed
43,46,402,0.20278431475162506,observed
43,46,403,0.2926389276981354,observed
43,46,404,0.22161148488521576,observed
43,46,405,0.212876558303833,observed
43,46,406,0.20725862681865692,observed
43,46,407,0.2211018204689026,observed
43,46,408,0.2336537092924118,observed
43,46,409,0.19122079014778137,observed
43,46,410,0.21340787410736084,observed
43,46,411,0.21175885200500488,observed
43,46,412,0.4406505525112152,observed
43,46,413,0.20627683401107788,observed
43,46,414,0.2781938910484314,observed
43,46,415,0.19798871874809265,observed
43,46,416,0.18559548258781433,observed
43,46,417,0.650555431842804,observed
43,46,418,0.19884580373764038,observed
43,46,419,0.21715795993804932,observed
43,46,420,0.24239535629749298,observed
43,46,421,0.21269816160202026,observed
43,46,422,0.22179724276065826,observed
43,46,423,0.19391226768493652,observed
43,46,424,0.21204239130020142,observed
43,46,425,0.2557748556137085,observed
43,46,426,0.30506181716918945,observed
43,46,427,0.21601645648479462,observed
43,46,428,0.22007526457309723,observed
43,46,429,0.21498961746692657,observed
43,46,430,0.2152300775051117,observed
43,46,431,0.20763112604618073,observed
43,46,432,0.21980717778205872,observed
43,46,433,0.2291075438261032,observed
43,46,434,0.2104593962430954,observed
43,46,435,0.2221381962299347,observed
43,46,436,0.3914310038089752,observed
43,46,437,0.19380998611450195,observed
43,46,438,0.19874471426010132,observed
43,46,439,0.2920173704624176,observed
43,46,440,0.20091284811496735,observed
43,46,441,0.2030605971813202,observed
43,46,442,0.243784099817276,observed
43,46,443,0.22324319183826447,observed
43,46,444,0.22137106955051422,observed
43,46,445,0.21003709733486176,observed
43,46,446,0.21952520310878754,observed
43,46,447,0.1987205445766449,observed
43,46,448,0.25359708070755005,observed
43,46,449,0.19030602276325226,observed
43,46,450,0.21071676909923553,observed
43,46,451,0.20824457705020905,observed
43,46,452,0.2102450579404831,observed
43,46,453,0.24618197977542877,observed
43,46,454,0.22996853291988373,observed
43,46,455,0.2052571326494217,observed
43,46,456,0.19519589841365814,observed
43,46,457,0.2318979948759079,observed
43,46,458,0.2392808049917221,observed
43,46,459,0.21164220571517944,observed
43,46,460,0.26223236322402954,observed
43,46,461,0.6776226758956909,observed
43,46,462,0.1948883980512619,observed
43,46,463,0.24527938663959503,observed
43,46,464,0.19002579152584076,observed
43,46,465,0.18772576749324799,observed
43,46,466,0.18746119737625122,observed
43,46,467,0.23234504461288452,observed
43,46,468,0.2551311254501343,observed
43,46,469,0.26099255681037903,observed
43,46,470,0.1810939460992813,observed
43,46,471,0.20118340849876404,observed
43,46,472,0.23741717636585236,observed
43,46,473,0.7132091522216797,observed
43,46,474,0.19423238933086395,observed
43,46,475,0.23148895800113678,observed
43,46,476,0.9024268388748169,observed
43,46,477,0.20770549774169922,observed
43,46,478,0.2333051562309265,observed
43,46,479,0.21844889223575592,observed
43,46,480,0.32697242498397827,observed
43,46,481,0.24295105040073395,observed
43,46,482,0.22713109850883484,observed
43,46,483,0.2116507738828659,observed
43,46,484,0.22753146290779114,observed
43,46,485,0.18653300404548645,observed
43,46,486,0.18530181050300598,observed
43,46,487,0.21797586977481842,observed
43,46,488,0.17934677004814148,observed
43,46,489,0.2139625996351242,observed
43,46,490,0.2098206728696823,observed
43,46,491,0.2526676654815674,observed
43,46,492,0.2609690725803375,observed
43,46,493,0.19213011860847473,observed
43,46,494,0.23865282535552979,observed
43,46,495,0.6948500871658325,observed
43,46,496,0.18061037361621857,observed
43,46,497,0.20701992511749268,observed
43,46,498,0.21357080340385437,observed
43,46,499,0.19854038953781128,observed
43,46,500,0.280466765165329,observed
43,46,501,0.2520177364349365,observed
43,46,502,0.2459830790758133,observed
43,46,503,0.26007214188575745,observed
43,46,504,0.224098339676857,observed
43,46,505,0.23101533949375153,observed
43,46,506,0.19265249371528625,observed
43,46,507,0.2677493393421173,observed
43,46,508,0.19565971195697784,observed
43,46,509,0.23692011833190918,observed
43,46,510,0.20501799881458282,observed
43,46,511,0.3202025294303894,observed
43,46,512,0.2102525234222412,observed
43,46,513,0.23614931106567383,observed
43,46,514,0.22499944269657135,observed
43,46,515,0.22461552917957306,observed
43,46,516,0.20700658857822418,observed
43,46,517,0.17823298275470734,observed
43,46,518,0.22119857370853424,observed
43,46,519,0.21208640933036804,observed
43,46,520,0.17793008685112,observed
43,46,521,0.5490869879722595,observed
43,46,522,0.7643274068832397,observed
43,46,523,0.22849330306053162,observed
43,46,524,0.1986275166273117,observed
43,46,525,0.21899613738059998,observed
43,46,526,0.2274189293384552,observed
43,46,527,0.20481936633586884,observed
43,46,528,0.20636777579784393,observed
43,46,529,0.20535686612129211,observed
43,46,530,0.23740577697753906,observed
43,46,531,0.2185133397579193,observed
43,46,532,0.187310591340065,observed
43,46,533,0.21571902930736542,observed
43,46,534,0.2282007932662964,observed
43,46,535,0.42092975974082947,observed
43,46,536,0.19829411804676056,observed
43,46,537,0.5243278741836548,observed
43,46,538,0.2150866985321045,observed
43,46,539,0.22344474494457245,observed
43,46,540,0.23310233652591705,observed
43,46,541,0.222259059548378,observed
43,46,542,0.21647171676158905,observed
43,46,543,0.20422455668449402,observed
43,46,544,0.23564156889915466,observed
43,46,545,0.20793196558952332,observed
43,46,546,0.20718443393707275,observed
43,46,547,0.19872291386127472,observed
43,46,548,0.21232804656028748,observed
43,46,549,0.20565231144428253,observed
43,46,550,0.20969198644161224,observed
43,46,551,0.19783997535705566,observed
43,46,552,0.22618243098258972,observed
43,46,553,0.25934046506881714,observed
43,46,554,0.18863354623317719,observed
43,46,555,0.22531349956989288,observed
43,46,556,0.23719970881938934,observed
43,46,557,0.2057807445526123,observed
43,46,558,0.22836481034755707,observed
43,46,559,0.26313576102256775,observed
43,46,560,0.21281516551971436,observed
43,46,561,0.22949399054050446,observed
43,46,562,0.2870289981365204,observed
43,46,563,0.20220299065113068,observed
43,46,564,0.22645051777362823,observed
43,46,565,0.21579906344413757,observed
43,46,566,0.1805141121149063,observed
43,46,567,0.2071978747844696,observed
43,46,568,0.20821735262870789,observed
43,46,569,0.20583979785442352,observed
43,46,570,0.2116423398256302,observed
43,46,571,0.19876150786876678,observed
43,46,572,0.19494971632957458,observed
43,46,573,0.2330356240272522,observed
43,46,574,0.20658762753009796,observed
43,46,575,0.17611375451087952,observed
43,46,576,0.21255193650722504,observed
43,46,577,0.20636115968227386,observed
43,46,578,0.2244982123374939,observed
43,46,579,0.21854330599308014,observed
43,46,580,0.21988442540168762,observed
43,46,581,0.23995894193649292,observed
43,46,582,0.2462283819913864,observed
43,46,583,0.23019957542419434,observed
43,46,584,0.23972803354263306,observed
43,46,585,0.21718022227287292,observed
43,46,586,0.2261340320110321,observed
43,46,587,0.20689229667186737,observed
43,46,588,0.19270093739032745,observed
43,46,589,0.3242320716381073,observed
43,46,590,0.19357287883758545,observed
43,46,591,0.22114042937755585,observed
43,46,592,0.2084437608718872,observed
43,46,593,0.19625650346279144,observed
43,46,594,0.21218661963939667,observed
43,46,595,0.24743422865867615,observed
